sentence_id,original_text,falc_text,temperature,num_ctx,falc
193,"Oui ! La mer libre. A peine quelques glaçons, un monde d'oiseaux dans les airs et des myriades de poissons sous ces eaux. Au sud, un îlot solitaire s'élève à une hauteur de 200 mètres. Au bout d'une heure, Pierre Aronnax et le capitaine Nemo atteignent l'îlot. Le capitaine Nemo saute sur la glace, il gravit un roc et dit : « Jusqu'ici, aucun être humain n'a laissé au pôle Sud, la trace de ses pas. Au pôle Sud, le 21 mars, jour de l'équinoxe, le soleil disparaîtra sous l'horizon pour 6 mois et la longue nuit polaire commencera . » Le lendemain le thermomètre marque douze degrés au-dessous de zéro. La mer gèle de partout. Il faut partir.","Quelques glaçons flottent encore sur la mer. Pierre et le capitaine Nemo voient un îlot de 200 mètres de hauteur. L'îlot est le pôle Sud. Le capitaine Nemo est le premier homme à marcher sur le pôle Sud. Bientôt, au pôle Sud, ce sera la nuit pendant 6 mois. Il va faire très froid. La glace va bloquer le Nautilus.",0.5,12288,"« Nous sommes arrivés ! », dit le capitaine Nemo. Ils voient un îlot à 200 mètres. Pierre Aronnax et le capitaine Nemo montent sur la glace. Le capitaine Nemo parle : « Personne n'est jamais venu jusqu'ici. Il faut partir, il fait trop froid ! »"
193,"Oui ! La mer libre. A peine quelques glaçons, un monde d'oiseaux dans les airs et des myriades de poissons sous ces eaux. Au sud, un îlot solitaire s'élève à une hauteur de 200 mètres. Au bout d'une heure, Pierre Aronnax et le capitaine Nemo atteignent l'îlot. Le capitaine Nemo saute sur la glace, il gravit un roc et dit : « Jusqu'ici, aucun être humain n'a laissé au pôle Sud, la trace de ses pas. Au pôle Sud, le 21 mars, jour de l'équinoxe, le soleil disparaîtra sous l'horizon pour 6 mois et la longue nuit polaire commencera . » Le lendemain le thermomètre marque douze degrés au-dessous de zéro. La mer gèle de partout. Il faut partir.","Quelques glaçons flottent encore sur la mer. Pierre et le capitaine Nemo voient un îlot de 200 mètres de hauteur. L'îlot est le pôle Sud. Le capitaine Nemo est le premier homme à marcher sur le pôle Sud. Bientôt, au pôle Sud, ce sera la nuit pendant 6 mois. Il va faire très froid. La glace va bloquer le Nautilus.",0.7,12288,"Pierre et Nemo arrivent à un îlot isolé. Le capitaine Nemo monte sur la glace, puis sur un rocher. Il dit : « Personne n'a jamais été ici ! Au pôle Sud, le soleil disparaît pendant 6 mois. » Demain, il fera -12 degrés ! Il faut partir."
193,"Oui ! La mer libre. A peine quelques glaçons, un monde d'oiseaux dans les airs et des myriades de poissons sous ces eaux. Au sud, un îlot solitaire s'élève à une hauteur de 200 mètres. Au bout d'une heure, Pierre Aronnax et le capitaine Nemo atteignent l'îlot. Le capitaine Nemo saute sur la glace, il gravit un roc et dit : « Jusqu'ici, aucun être humain n'a laissé au pôle Sud, la trace de ses pas. Au pôle Sud, le 21 mars, jour de l'équinoxe, le soleil disparaîtra sous l'horizon pour 6 mois et la longue nuit polaire commencera . » Le lendemain le thermomètre marque douze degrés au-dessous de zéro. La mer gèle de partout. Il faut partir.","Quelques glaçons flottent encore sur la mer. Pierre et le capitaine Nemo voient un îlot de 200 mètres de hauteur. L'îlot est le pôle Sud. Le capitaine Nemo est le premier homme à marcher sur le pôle Sud. Bientôt, au pôle Sud, ce sera la nuit pendant 6 mois. Il va faire très froid. La glace va bloquer le Nautilus.",0.9,12288,"Le capitaine Nemo monte sur l'îlot. Il dit : « Personne n'est jamais venu ici, au pôle Sud. C'est un secret. » Demain, il fait très froid. La mer est gelée. Il est temps de partir."
194,"Le Nautilus s'enfonce lentement et se dirige droit vers le Nord. A 3 heures du matin, Pierre Aronnax est réveillé par un choc violent. Un énorme bloc de glace a glissé sous la coque du Nautilus et l'a couché sur le flanc. Il faut cinq nuits et quatre jours pour enlever toute la glace. Les réservoirs d'air sont presque épuisés. Enfin le 27 mars, le Nautilus est libéré de sa couche glacée. Il s'enfonce sous les eaux, l'hélice l'entraîne vers le Nord. A bord du Nautilus, Pierre Aronnax suffoque ; des douleurs à la tête et des vertiges font de lui un homme ivre. Il pense qu'il va mourir. Enfin le Nautilus remonte, il crève la surface glacée. On ouvre un panneau et l'air s'introduit à flots dans toutes les parties du sous-marin.","Le Nautilus part du pôle Sud mais un bloc de glace renverse le Nautilus. Les marins travaillent très dur pour redresser le Nautilus. Le 27 mars, le Nautilus repart. Il n'y a plus beaucoup d'air dans le Nautilus. Pierre est malade à cause du manque d'air. Le Nautilus remonte à la surface. Le capitaine Nemo ouvre une fenêtre du Nautilus. L'air entre dans le Nautilus.",0.3,12288,"« Mon dieu ! Qu'est-ce qui se passe ? » Le Nautilus est bloqué par une énorme plaque de glace. Il faut des jours pour la faire partir. Les réservoirs d'air sont presque vides. Enfin, le 27 mars, ils sont libres. Mais Pierre Aronnax est malade. Il a mal à la tête et il se sent ivre. Il pense qu'il va mourir."
194,"Le Nautilus s'enfonce lentement et se dirige droit vers le Nord. A 3 heures du matin, Pierre Aronnax est réveillé par un choc violent. Un énorme bloc de glace a glissé sous la coque du Nautilus et l'a couché sur le flanc. Il faut cinq nuits et quatre jours pour enlever toute la glace. Les réservoirs d'air sont presque épuisés. Enfin le 27 mars, le Nautilus est libéré de sa couche glacée. Il s'enfonce sous les eaux, l'hélice l'entraîne vers le Nord. A bord du Nautilus, Pierre Aronnax suffoque ; des douleurs à la tête et des vertiges font de lui un homme ivre. Il pense qu'il va mourir. Enfin le Nautilus remonte, il crève la surface glacée. On ouvre un panneau et l'air s'introduit à flots dans toutes les parties du sous-marin.","Le Nautilus part du pôle Sud mais un bloc de glace renverse le Nautilus. Les marins travaillent très dur pour redresser le Nautilus. Le 27 mars, le Nautilus repart. Il n'y a plus beaucoup d'air dans le Nautilus. Pierre est malade à cause du manque d'air. Le Nautilus remonte à la surface. Le capitaine Nemo ouvre une fenêtre du Nautilus. L'air entre dans le Nautilus.",0.5,12288,"Le Nautilus glisse sur la glace. Il est couché sur le côté. Pierre Aronnax se réveille avec un choc. Le Nautilus est prisonnier de la glace. Il faut beaucoup de temps pour enlever tout le glaçage. Enfin, le 27 mars, le Nautilus sort de la glace. Il remonte à l'air libre."
194,"Le Nautilus s'enfonce lentement et se dirige droit vers le Nord. A 3 heures du matin, Pierre Aronnax est réveillé par un choc violent. Un énorme bloc de glace a glissé sous la coque du Nautilus et l'a couché sur le flanc. Il faut cinq nuits et quatre jours pour enlever toute la glace. Les réservoirs d'air sont presque épuisés. Enfin le 27 mars, le Nautilus est libéré de sa couche glacée. Il s'enfonce sous les eaux, l'hélice l'entraîne vers le Nord. A bord du Nautilus, Pierre Aronnax suffoque ; des douleurs à la tête et des vertiges font de lui un homme ivre. Il pense qu'il va mourir. Enfin le Nautilus remonte, il crève la surface glacée. On ouvre un panneau et l'air s'introduit à flots dans toutes les parties du sous-marin.","Le Nautilus part du pôle Sud mais un bloc de glace renverse le Nautilus. Les marins travaillent très dur pour redresser le Nautilus. Le 27 mars, le Nautilus repart. Il n'y a plus beaucoup d'air dans le Nautilus. Pierre est malade à cause du manque d'air. Le Nautilus remonte à la surface. Le capitaine Nemo ouvre une fenêtre du Nautilus. L'air entre dans le Nautilus.",0.7,12288,"Le Nautilus glisse sur la glace. Pierre Aronnax est réveillé par un choc fort. Il faut beaucoup de temps pour enlever la glace. L'air est presque fini. Enfin, le 27 mars, ils sont libres. Le Nautilus plonge vers le Nord."
194,"Le Nautilus s'enfonce lentement et se dirige droit vers le Nord. A 3 heures du matin, Pierre Aronnax est réveillé par un choc violent. Un énorme bloc de glace a glissé sous la coque du Nautilus et l'a couché sur le flanc. Il faut cinq nuits et quatre jours pour enlever toute la glace. Les réservoirs d'air sont presque épuisés. Enfin le 27 mars, le Nautilus est libéré de sa couche glacée. Il s'enfonce sous les eaux, l'hélice l'entraîne vers le Nord. A bord du Nautilus, Pierre Aronnax suffoque ; des douleurs à la tête et des vertiges font de lui un homme ivre. Il pense qu'il va mourir. Enfin le Nautilus remonte, il crève la surface glacée. On ouvre un panneau et l'air s'introduit à flots dans toutes les parties du sous-marin.","Le Nautilus part du pôle Sud mais un bloc de glace renverse le Nautilus. Les marins travaillent très dur pour redresser le Nautilus. Le 27 mars, le Nautilus repart. Il n'y a plus beaucoup d'air dans le Nautilus. Pierre est malade à cause du manque d'air. Le Nautilus remonte à la surface. Le capitaine Nemo ouvre une fenêtre du Nautilus. L'air entre dans le Nautilus.",0.9,12288,"« Je suis perdu ! Le Nautilus est coincé dans la glace ! Il faut attendre que le froid disparaisse. C'est très dur pour nous tous ! Finalement, on sort de là. On respire enfin ! »"
195,"Les forces reviennent à Pierre Aronnax et aux autres marins. Le Nautilus avance à une vitesse vertigineuse. Le 20 avril, il longe des falaises sous-marines « Ce sont de véritables cavernes à poulpes. J'ai entendu parler de ces bêtes qui peuvent entraîner des navires dans le fond des abimes. Ce sont des krakens, ils mesurent 8 mètres et ont 8 tentacules de 27 mètres, un formidable bec de perroquet. Des poulpes apparaissent à la vitre de tribord. Pierre Aronnax en compte 7. « Les mandibules d'un calmar se sont coincées dans les hélices ce qui nous empêche d'avancer. Nous allons massacrer ces vermines, nous allons les attaquer à la hache »","Pierre n'est plus malade. Les marins ont repris des forces. Le Nautilus navigue jusqu'au 20 avril. Le 20 avril, le Nautilus longe des falaises sous-marines. Des krakens vivent dans ces falaises. Les krakens sont des poulpes de 8 mètres, avec 8 tentacules et un bec de perroquet. 7 krakens empêchent le Nautilus d'avancer. Le capitaine Nemo veut tuer les krakens.",0.3,12288,"« Le Nautilus avance vite ! Nous sommes sous-marins ! Regarde, des poulpes géants ! Ils sont si gros ! 7 de ces monstres ! Il faut les éloigner. Les hélices sont coincées. Nous devons les attaquer pour continuer à avancer. »"
195,"Les forces reviennent à Pierre Aronnax et aux autres marins. Le Nautilus avance à une vitesse vertigineuse. Le 20 avril, il longe des falaises sous-marines « Ce sont de véritables cavernes à poulpes. J'ai entendu parler de ces bêtes qui peuvent entraîner des navires dans le fond des abimes. Ce sont des krakens, ils mesurent 8 mètres et ont 8 tentacules de 27 mètres, un formidable bec de perroquet. Des poulpes apparaissent à la vitre de tribord. Pierre Aronnax en compte 7. « Les mandibules d'un calmar se sont coincées dans les hélices ce qui nous empêche d'avancer. Nous allons massacrer ces vermines, nous allons les attaquer à la hache »","Pierre n'est plus malade. Les marins ont repris des forces. Le Nautilus navigue jusqu'au 20 avril. Le 20 avril, le Nautilus longe des falaises sous-marines. Des krakens vivent dans ces falaises. Les krakens sont des poulpes de 8 mètres, avec 8 tentacules et un bec de perroquet. 7 krakens empêchent le Nautilus d'avancer. Le capitaine Nemo veut tuer les krakens.",0.5,12288,"« Le Nautilus avance vite ! Nous sommes sous-marins ! Regardez, des poulpes géants ! Ils sont très grands et ont de longues tentacules. Quelques-uns se trouvent même coincés dans les hélices. Il faut les éloigner pour continuer à avancer. »"
195,"Les forces reviennent à Pierre Aronnax et aux autres marins. Le Nautilus avance à une vitesse vertigineuse. Le 20 avril, il longe des falaises sous-marines « Ce sont de véritables cavernes à poulpes. J'ai entendu parler de ces bêtes qui peuvent entraîner des navires dans le fond des abimes. Ce sont des krakens, ils mesurent 8 mètres et ont 8 tentacules de 27 mètres, un formidable bec de perroquet. Des poulpes apparaissent à la vitre de tribord. Pierre Aronnax en compte 7. « Les mandibules d'un calmar se sont coincées dans les hélices ce qui nous empêche d'avancer. Nous allons massacrer ces vermines, nous allons les attaquer à la hache »","Pierre n'est plus malade. Les marins ont repris des forces. Le Nautilus navigue jusqu'au 20 avril. Le 20 avril, le Nautilus longe des falaises sous-marines. Des krakens vivent dans ces falaises. Les krakens sont des poulpes de 8 mètres, avec 8 tentacules et un bec de perroquet. 7 krakens empêchent le Nautilus d'avancer. Le capitaine Nemo veut tuer les krakens.",0.7,12288,« Le Nautilus va vite ! Les falaises sous-marines arrivent en vue. C'est effrayant ! Des poulpes géants sortent de l'eau. Il y en a sept. Nous sommes coincés par un calmar qui s'est accroché aux hélices. »
195,"Les forces reviennent à Pierre Aronnax et aux autres marins. Le Nautilus avance à une vitesse vertigineuse. Le 20 avril, il longe des falaises sous-marines « Ce sont de véritables cavernes à poulpes. J'ai entendu parler de ces bêtes qui peuvent entraîner des navires dans le fond des abimes. Ce sont des krakens, ils mesurent 8 mètres et ont 8 tentacules de 27 mètres, un formidable bec de perroquet. Des poulpes apparaissent à la vitre de tribord. Pierre Aronnax en compte 7. « Les mandibules d'un calmar se sont coincées dans les hélices ce qui nous empêche d'avancer. Nous allons massacrer ces vermines, nous allons les attaquer à la hache »","Pierre n'est plus malade. Les marins ont repris des forces. Le Nautilus navigue jusqu'au 20 avril. Le 20 avril, le Nautilus longe des falaises sous-marines. Des krakens vivent dans ces falaises. Les krakens sont des poulpes de 8 mètres, avec 8 tentacules et un bec de perroquet. 7 krakens empêchent le Nautilus d'avancer. Le capitaine Nemo veut tuer les krakens.",0.9,12288,"Le Nautilus avance vite. Ils voient des falaises sous l'eau. C'est comme des cavernes pour des poulpes géants. Pierre Aronnax a peur : des krakens ! Des poulpes sortent de l'eau, très nombreux."
196,"Le Nautilus est remonté à la surface. Pierre Aronnax , le capitaine Nemo et les marins se dirigent vers l'escalier central. Le panneau se relève avec violence , tiré par la ventouse d'un bras de poulpe. Aussitôt un de ces longs bras se glisse par l'ouverture. D'un coup de hache, le capitaine Nemo coupe ce formidable tentacule qui glisse sur les échelons en se tordant. Soudain deux autres bras s'abattent sur un marin. Le malheureux collé aux ventouses du tentacule est balancé en l'air. Au moment où le capitaine et son équipe se précipitent sur le monstre, celui-ci lance un liquide noirâtre qui les aveugle. Quand le nuage noir s'est dissipé, le calmar a disparu avec le marin.",Le Nautilus remonte à la surface de l'eau. Un kraken passe un tentacule par la porte du Nautilus. Le kraken attrape un marin dans son tentacule. Les marins essaient de couper les tentacules du kraken avec des haches. Le kraken jette un liquide noir sur les marins. Le kraken emporte le marin.,0.3,12288,"Le Nautilus remonte à la surface. Les marins et le capitaine Nemo montent l'escalier. Un bras de poulpe sort du panneau. Le capitaine coupe ce tentacule. Deux autres bras s'abattent sur un marin. Il est balancé en l'air. Le calmar lance un liquide noirâtre qui les aveugle. Quand le nuage disparaît, le calmar emporte le marin avec lui."
196,"Le Nautilus est remonté à la surface. Pierre Aronnax , le capitaine Nemo et les marins se dirigent vers l'escalier central. Le panneau se relève avec violence , tiré par la ventouse d'un bras de poulpe. Aussitôt un de ces longs bras se glisse par l'ouverture. D'un coup de hache, le capitaine Nemo coupe ce formidable tentacule qui glisse sur les échelons en se tordant. Soudain deux autres bras s'abattent sur un marin. Le malheureux collé aux ventouses du tentacule est balancé en l'air. Au moment où le capitaine et son équipe se précipitent sur le monstre, celui-ci lance un liquide noirâtre qui les aveugle. Quand le nuage noir s'est dissipé, le calmar a disparu avec le marin.",Le Nautilus remonte à la surface de l'eau. Un kraken passe un tentacule par la porte du Nautilus. Le kraken attrape un marin dans son tentacule. Les marins essaient de couper les tentacules du kraken avec des haches. Le kraken jette un liquide noir sur les marins. Le kraken emporte le marin.,0.5,12288,"« Le Nautilus est à la surface ! » Les marins montent l'escalier central. Mais un bras de poulpe sort par la trappe. Nemo coupe ce tentacule géant. Deux autres tentacules viennent se jeter sur un marin. Il est prisonnier des ventouses. Le calmar lance un liquide noir qui les aveugle. Quand le nuage s'éloigne, le monstre disparaît avec le marin."
196,"Le Nautilus est remonté à la surface. Pierre Aronnax , le capitaine Nemo et les marins se dirigent vers l'escalier central. Le panneau se relève avec violence , tiré par la ventouse d'un bras de poulpe. Aussitôt un de ces longs bras se glisse par l'ouverture. D'un coup de hache, le capitaine Nemo coupe ce formidable tentacule qui glisse sur les échelons en se tordant. Soudain deux autres bras s'abattent sur un marin. Le malheureux collé aux ventouses du tentacule est balancé en l'air. Au moment où le capitaine et son équipe se précipitent sur le monstre, celui-ci lance un liquide noirâtre qui les aveugle. Quand le nuage noir s'est dissipé, le calmar a disparu avec le marin.",Le Nautilus remonte à la surface de l'eau. Un kraken passe un tentacule par la porte du Nautilus. Le kraken attrape un marin dans son tentacule. Les marins essaient de couper les tentacules du kraken avec des haches. Le kraken jette un liquide noir sur les marins. Le kraken emporte le marin.,0.7,12288,"« Le Nautilus est en danger ! » Un tentacule de poulpe sort de l'eau et tente de saisir les marins. Nemo coupe ce bras. Soudain, deux autres tentacules s'abattent sur un marin. Le capitaine et ses hommes essaient de sauver leur camarade, mais le monstre lance un liquide noir qui les aveugle. Quand la vision revient, le calmar est parti avec le marin !"
196,"Le Nautilus est remonté à la surface. Pierre Aronnax , le capitaine Nemo et les marins se dirigent vers l'escalier central. Le panneau se relève avec violence , tiré par la ventouse d'un bras de poulpe. Aussitôt un de ces longs bras se glisse par l'ouverture. D'un coup de hache, le capitaine Nemo coupe ce formidable tentacule qui glisse sur les échelons en se tordant. Soudain deux autres bras s'abattent sur un marin. Le malheureux collé aux ventouses du tentacule est balancé en l'air. Au moment où le capitaine et son équipe se précipitent sur le monstre, celui-ci lance un liquide noirâtre qui les aveugle. Quand le nuage noir s'est dissipé, le calmar a disparu avec le marin.",Le Nautilus remonte à la surface de l'eau. Un kraken passe un tentacule par la porte du Nautilus. Le kraken attrape un marin dans son tentacule. Les marins essaient de couper les tentacules du kraken avec des haches. Le kraken jette un liquide noir sur les marins. Le kraken emporte le marin.,0.9,12288,"Le Nautilus sort de l'eau. Le capitaine Nemo et ses hommes montent à bord. Soudain, une longue tentacule se glisse par l'ouverture. Le capitaine coupe le bras avec son hache. Deux autres bras s'abattent sur un marin. Il est balancé dans les airs. Mais le monstre lance un liquide noir qui aveugle tout le monde. Quand la cendre se dissipe, le calmar et le marin disparaissent."
197,"Le Nautilus cherche un endroit précis. Il le trouve. Il s'arrête et s'enfonce jusque 833 mètres. Le plafond s'éteint et les panneaux s'ouvrent. A travers les vitres, Pierre Aronnax voit un navire qui a coulé. « Autrefois ce navire s'appelait Le Vengeur, son équipage s'est englouti avec ses 356 marins plutôt que de se rendre aux anglais. » Le Nautilus remonte lentement et une détonation se fait entendre. Un grand vaisseau de guerre tire des boulets sur le Nautilus ! Le Nautilus s'immerge de quelques mètres sous la surface des eaux. Sa vitesse s'accroit, il prend son élan. Soudain, son éperon d'acier passe au travers du vaisseau de guerre. La masse énorme sombre, l'eau monte sur le pont. Tout à coup, une explosion se produit, qui fait éclater le bâtiment. Puis la masse s'engloutit avec tout son équipage de cadavres.",Le capitaine Nemo et Pierre voient un bateau par les fenêtres du Nautilus. Ce bateau a coulé après un combat contre les Anglais. Ce bateau s'appelait « Le Vengeur ». Le Nautilus remonte à la surface. Un bateau attaque le Nautilus ! Le Nautilus attaque à son tour. Le bateau ennemi explose. Le bateau ennemi coule avec tous ses marins.,0.3,12288,"Le Nautilus cherche un endroit. Il y arrive. Il plonge jusqu'à 833 mètres. Les panneaux s'ouvrent et Pierre voit un navire qui a coulé. C'est Le Vengeur, il y avait 356 marins à bord. Un vaisseau de guerre tire sur le Nautilus ! Il plonge sous l'eau. Sa vitesse augmente. Il frappe le vaisseau de guerre avec son éperon d'acier. L'eau monte sur le pont. Puis, il y a une explosion et tout s'engloutit."
197,"Le Nautilus cherche un endroit précis. Il le trouve. Il s'arrête et s'enfonce jusque 833 mètres. Le plafond s'éteint et les panneaux s'ouvrent. A travers les vitres, Pierre Aronnax voit un navire qui a coulé. « Autrefois ce navire s'appelait Le Vengeur, son équipage s'est englouti avec ses 356 marins plutôt que de se rendre aux anglais. » Le Nautilus remonte lentement et une détonation se fait entendre. Un grand vaisseau de guerre tire des boulets sur le Nautilus ! Le Nautilus s'immerge de quelques mètres sous la surface des eaux. Sa vitesse s'accroit, il prend son élan. Soudain, son éperon d'acier passe au travers du vaisseau de guerre. La masse énorme sombre, l'eau monte sur le pont. Tout à coup, une explosion se produit, qui fait éclater le bâtiment. Puis la masse s'engloutit avec tout son équipage de cadavres.",Le capitaine Nemo et Pierre voient un bateau par les fenêtres du Nautilus. Ce bateau a coulé après un combat contre les Anglais. Ce bateau s'appelait « Le Vengeur ». Le Nautilus remonte à la surface. Un bateau attaque le Nautilus ! Le Nautilus attaque à son tour. Le bateau ennemi explose. Le bateau ennemi coule avec tous ses marins.,0.5,12288,"Le Nautilus cherche un endroit précis. Il le trouve. Il descend jusqu'à 833 mètres. Pierre Aronnax voit un navire qui a coulé. C'est Le Vengeur, qui s'est englouti avec son équipage. Le Nautilus remonte et tire des boulets sur le vaisseau de guerre !"
197,"Le Nautilus cherche un endroit précis. Il le trouve. Il s'arrête et s'enfonce jusque 833 mètres. Le plafond s'éteint et les panneaux s'ouvrent. A travers les vitres, Pierre Aronnax voit un navire qui a coulé. « Autrefois ce navire s'appelait Le Vengeur, son équipage s'est englouti avec ses 356 marins plutôt que de se rendre aux anglais. » Le Nautilus remonte lentement et une détonation se fait entendre. Un grand vaisseau de guerre tire des boulets sur le Nautilus ! Le Nautilus s'immerge de quelques mètres sous la surface des eaux. Sa vitesse s'accroit, il prend son élan. Soudain, son éperon d'acier passe au travers du vaisseau de guerre. La masse énorme sombre, l'eau monte sur le pont. Tout à coup, une explosion se produit, qui fait éclater le bâtiment. Puis la masse s'engloutit avec tout son équipage de cadavres.",Le capitaine Nemo et Pierre voient un bateau par les fenêtres du Nautilus. Ce bateau a coulé après un combat contre les Anglais. Ce bateau s'appelait « Le Vengeur ». Le Nautilus remonte à la surface. Un bateau attaque le Nautilus ! Le Nautilus attaque à son tour. Le bateau ennemi explose. Le bateau ennemi coule avec tous ses marins.,0.7,12288,"Le Nautilus cherche quelque chose. Il la trouve. Il s'enfonce dans l'eau jusqu'à 833 mètres. Pierre Aronnax voit un navire qui a coulé. C'est Le Vengeur, un vaisseau qui est tombé en mer avec ses marins. Le Nautilus remonte doucement et entend une détonation. Un grand vaisseau de guerre tire sur le Nautilus ! Il plonge sous l'eau et se lance à toute vitesse. Son éperon d'acier traverse le vaisseau, faisant sortir l'eau du pont. Puis le vaisseau explose, enlevant tout son équipage dans la mort."
197,"Le Nautilus cherche un endroit précis. Il le trouve. Il s'arrête et s'enfonce jusque 833 mètres. Le plafond s'éteint et les panneaux s'ouvrent. A travers les vitres, Pierre Aronnax voit un navire qui a coulé. « Autrefois ce navire s'appelait Le Vengeur, son équipage s'est englouti avec ses 356 marins plutôt que de se rendre aux anglais. » Le Nautilus remonte lentement et une détonation se fait entendre. Un grand vaisseau de guerre tire des boulets sur le Nautilus ! Le Nautilus s'immerge de quelques mètres sous la surface des eaux. Sa vitesse s'accroit, il prend son élan. Soudain, son éperon d'acier passe au travers du vaisseau de guerre. La masse énorme sombre, l'eau monte sur le pont. Tout à coup, une explosion se produit, qui fait éclater le bâtiment. Puis la masse s'engloutit avec tout son équipage de cadavres.",Le capitaine Nemo et Pierre voient un bateau par les fenêtres du Nautilus. Ce bateau a coulé après un combat contre les Anglais. Ce bateau s'appelait « Le Vengeur ». Le Nautilus remonte à la surface. Un bateau attaque le Nautilus ! Le Nautilus attaque à son tour. Le bateau ennemi explose. Le bateau ennemi coule avec tous ses marins.,0.9,12288,"Le Nautilus cherche quelque chose. Il trouve. Il descend jusqu'à 833 mètres. Les panneaux s'ouvrent. Pierre Aronnax voit un navire qui a coulé. Le Nautilus remonte lentement. Un vaisseau de guerre tire des boulets sur lui. Le Nautilus plonge, puis il reprend son élan. Il passe juste sous le vaisseau et fait éclater la masse sombre avec tout son équipage."
198,"À l'intérieur du Nautilus, c'est le silence. Pierre Aronnax pense que le capitaine Nemo n'avait pas le droit de couler ce bateau, même si c'était pour se venger. Le Nautilus fuit vers le Nord à 25 milles à l'heure. Un matin, Pierre Aronnax entend Ned Land lui dire à voix basse : « Nous allons fuir, la nuit prochaine, Il y a des Terres à l'Est. A 10 heures ce soir, venez au canot. Conseil et moi, nous vous y attendrons. » Pierre Aronnax regarde une dernière fois les richesses du Nautilus et revêt de solides vêtements de mer Quand il arrive au canot, Ned Land lui glisse un poignard dans la main. Les trois amis sont prêts à s'enfuir.","Tous les marins du bateau ennemi sont morts. Pierre est en colère contre le capitaine Nemo. Ned dit à Pierre : « Je vais m'évader du Nautilus, venez avec moi ! Rendez- vous ce soir à 10 h sur le canot de sauvetage.» Pierre, Conseil et Ned s'évadent dans le canot de sauvetage.",0.3,12288,"Le silence règne dans le Nautilus. Pierre Aronnax pense que Nemo a fait une erreur en coulant ce bateau. Le Nautilus va vers le Nord, vite. Un jour, Ned Land dit : « Nous partons cette nuit ! Il y a des Terres à l'Est. Viens au canot à 10 heures. Conseil et moi, nous t'y attendrons. » Pierre Aronnax regarde les trésors du Nautilus puis se vêtit pour la mer. Au canot, Ned Land lui donne un couteau. Les amis sont prêts à s'enfuir."
198,"À l'intérieur du Nautilus, c'est le silence. Pierre Aronnax pense que le capitaine Nemo n'avait pas le droit de couler ce bateau, même si c'était pour se venger. Le Nautilus fuit vers le Nord à 25 milles à l'heure. Un matin, Pierre Aronnax entend Ned Land lui dire à voix basse : « Nous allons fuir, la nuit prochaine, Il y a des Terres à l'Est. A 10 heures ce soir, venez au canot. Conseil et moi, nous vous y attendrons. » Pierre Aronnax regarde une dernière fois les richesses du Nautilus et revêt de solides vêtements de mer Quand il arrive au canot, Ned Land lui glisse un poignard dans la main. Les trois amis sont prêts à s'enfuir.","Tous les marins du bateau ennemi sont morts. Pierre est en colère contre le capitaine Nemo. Ned dit à Pierre : « Je vais m'évader du Nautilus, venez avec moi ! Rendez- vous ce soir à 10 h sur le canot de sauvetage.» Pierre, Conseil et Ned s'évadent dans le canot de sauvetage.",0.5,12288,"« Le silence règne dans le Nautilus. Je pense que le capitaine Nemo a fait une erreur en coulant ce bateau. Nous fuyons vers le Nord. Mais Ned Land m'a dit de partir cette nuit, il y a des Terres à l'Est. Il me attends au canot avec Conseil. Maintenant, nous sommes prêts à s'enfuir. »"
198,"À l'intérieur du Nautilus, c'est le silence. Pierre Aronnax pense que le capitaine Nemo n'avait pas le droit de couler ce bateau, même si c'était pour se venger. Le Nautilus fuit vers le Nord à 25 milles à l'heure. Un matin, Pierre Aronnax entend Ned Land lui dire à voix basse : « Nous allons fuir, la nuit prochaine, Il y a des Terres à l'Est. A 10 heures ce soir, venez au canot. Conseil et moi, nous vous y attendrons. » Pierre Aronnax regarde une dernière fois les richesses du Nautilus et revêt de solides vêtements de mer Quand il arrive au canot, Ned Land lui glisse un poignard dans la main. Les trois amis sont prêts à s'enfuir.","Tous les marins du bateau ennemi sont morts. Pierre est en colère contre le capitaine Nemo. Ned dit à Pierre : « Je vais m'évader du Nautilus, venez avec moi ! Rendez- vous ce soir à 10 h sur le canot de sauvetage.» Pierre, Conseil et Ned s'évadent dans le canot de sauvetage.",0.7,12288,"Pierre Aronnax est silencieux dans le Nautilus. Il pense que le capitaine Nemo a fait une erreur en coulant ce bateau. Le Nautilus se dirige vers le Nord. Un matin, Ned Land parle bas : « Demain soir, nous partons ! À 10 heures, venez au canot. Conseil et moi, nous vous y attendrons. » Pierre Aronnax regarde le Nautilus une dernière fois et prend des vêtements pour la mer. Il rejoint les amis au canot, où ils ont un couteau chacun."
